task_achievement,coherence_and_cohesion,lexical_resource,grammatical_range,ID
5.994367295815767,5.994210270869868,5.981657788890551,5.48583707991346,66
5.500192956777585,4.25152916235518,4.742186421262388,4.252277821204944,67
7.300118403030363,7.7749261743337845,6.870884036867021,7.2665437949621365,68
6.926599749948004,7.82817314433631,6.906764811129311,6.883405584605789,69
7.034218587645451,7.88732167977624,7.000883309303206,7.2144697025680085,70
6.964512328751707,7.000395612184818,6.500365658566954,6.4836747651919,71
6.446542759682419,6.02325488190998,6.007404392228404,5.987826213699683,72
7.001089444598336,7.48708303231166,6.984745567651631,6.991888443864244,73
7.0564300236302,7.728693256017916,6.946672924646379,6.871056860606311,74
4.353762519942254,3.4537955709022174,3.8542010713119037,3.424626825176361,75
6.215772646946555,5.9273820637217005,6.085884220468015,5.719900206460438,76
6.757429555516445,7.027603294402819,6.586469889949133,6.253238001764624,77
7.184725553730084,6.920825285813872,6.384979890112973,6.0847511197211155,78
6.772132262091167,6.745563873660334,6.2928691324910195,6.275782170890436,79
7.613135882315091,7.701773761248468,7.217141769092583,7.159836629887252,80
6.78202593414988,6.700854795529013,6.403691714115202,6.293692297385931,81
7.596653704685897,7.677509233908955,6.894609265616896,6.804726457091498,82
7.064772694563423,7.181978674881029,6.59490979965649,6.560783552070498,83
7.4726009952222325,7.027770216554924,6.9718374573407464,6.499684725042751,84
2.1817532949033973,2.2013346580497677,3.1295636427098508,2.165889877446901,85
4.0445065126271995,3.583129721864862,3.0657550324576004,3.06531889796799,86
6.980562570848305,7.448663532188581,6.5199317334040465,6.521239391473458,87
5.537098528092422,4.172522287071342,4.603682498225219,4.138904584404384,88
6.898674951423568,6.888628085877112,6.415414585821018,5.969702939601372,89
6.505085469176297,5.530008926388102,5.014483427515861,4.550862549538472,90
6.998615061716202,7.101535677238242,6.5695613575689125,6.56429196270158,91
6.513171205549852,5.953309111442966,6.209791986135715,6.112234563204201,92
7.903214854122094,7.446445953370942,6.487476584222848,6.0479581909768205,93
6.985623735207231,7.02170880576608,6.504094038380572,6.4865952853010125,94
6.768821371100915,7.112894995066305,6.330142863041303,6.557486294142982,95
6.488440835710773,6.876896935874313,6.370739134346039,6.3685938611416395,96
7.9376164008356795,7.915311575005599,6.930665804260804,6.95196102692952,97
6.237582163964476,6.5603397038740425,6.113285163344096,6.449054459281748,98
6.5088763023077245,6.920903042915333,6.424031308272147,6.003266797907114,99
6.485447642944954,6.873323083907921,5.974211737462412,6.344216088420108,100
6.947466722960413,7.859258537554048,6.888084738273956,6.909691858228274,101
6.860026849453169,6.828578258357699,5.959111010538893,6.336235738502931,102
7.701379413515002,7.819932687842173,6.913084475522322,6.92598951076625,103
3.2416673972274306,2.2961756536866282,1.366740291780519,1.3608652427540058,104
6.405320423025172,6.806506812566217,6.209936630437993,6.201822583294125,105
7.384697278120708,7.838619967312167,7.3524289240049745,6.911038887664201,106
7.6566353240155,7.324938812880024,6.855942704154064,6.828133933517663,107
7.3655807960868,7.786435126174292,6.9121104756995155,7.254745885771569,108
6.504820172919622,6.471613910088876,6.22713570814313,6.233464684886592,109
7.568728996611875,7.659867177198405,7.131742162516206,7.338205519863157,110
7.059808512476143,7.4176549370798845,6.948755209732655,6.92905639770694,111
0.25916255653025644,0.25918968908771056,0.2384664158462222,0.24031348122236462,112
4.695026854816483,5.017818378361916,4.206144157052297,4.456575834108551,113
8.2981825669752,7.977238845290394,7.41627417998866,7.430320359104069,114
7.574454294422185,7.6596867574379806,7.098242044371571,6.8587575365375155,115
7.020388389918368,7.356197028248922,6.5539675641861415,6.513149719586135,116
6.738049658410602,7.083130046470398,6.536053379158118,6.524639457396724,117
6.7080791346374244,6.554651900832047,6.247696943424291,6.188466438261911,118
6.60197919556048,6.349518977132201,6.066725136677428,6.04459138892701,119
6.952824954580491,7.408708654901958,6.864976426839392,6.472813237505162,120
7.032834268583223,7.130279849149484,6.54211315530875,6.5503769882012755,121
6.343422500126873,5.906629321190167,5.86914096760362,5.4316194967277,122
7.607555774657418,7.6755180374872936,6.879871491216134,6.863778474770067,123
5.610089310708849,4.807335644496801,5.058938091124475,4.70831728309005,124
6.575803569428513,6.1738374161966725,5.650284906202752,5.346226105210729,125
7.2338670129830325,7.445182735270234,6.531675570553833,6.486520448272573,126
6.622398078540361,6.959412972542318,6.67361773649585,6.363278631878941,127
7.014447401779348,7.1037398907683675,6.548387566555961,6.506809224624026,128
6.45591885408031,6.172374087895067,6.290620455632022,5.935530705910287,129
6.680917616043004,7.2475717689530885,6.614032253072426,6.6169175623350975,130
6.792372288480268,7.394541748010575,6.619406109151562,6.325407751483343,131
7.499581598102689,7.511122172269034,6.760124289999414,6.938565647254079,132
7.139151599641334,6.969291070027826,6.472705981861209,6.409447618037341,133
6.9607127086666125,6.01154638711159,5.974795874910107,6.008128957966202,134
6.236681771029838,6.825513532693167,6.091222065962638,6.048389297537586,135
7.226613062218645,7.556335510360189,6.774445731716343,6.7348678979204175,136
6.5703907423053,6.232550933866429,6.190771267364486,6.1724717374526685,137
6.980737909914994,7.059901823667828,6.795385846292722,6.742628879039616,138
6.187096671707074,6.042190131658953,5.652972828695145,5.624882622448516,139
6.999445903170627,7.408958260177431,6.842541423231442,6.799420826075904,140
6.2330212026206775,6.2733465762986285,5.775284787014068,6.040403086604351,141
6.719845757638366,6.414303935850817,6.190731362126842,5.907828322980071,142
6.898326231110049,7.20279044615506,6.740468620374666,6.4020537270079085,143
6.69156146763995,6.651230103611958,6.173406340723221,5.923408372936648,144
6.919144672790055,7.577723851358369,6.770023222260953,6.741248452382498,145
6.487992680211323,6.448751729351924,6.516611440361957,6.208180477321489,146
6.92643446805093,7.231045694839724,6.778202200918051,6.3868585132808855,147
6.8023936333393955,6.898314470734267,6.442095256892325,6.407121333758407,148
6.527487389921385,6.965341683847997,6.424413135612933,6.086738763092027,149
6.997392099113786,7.177299208149258,6.6520381391845556,6.629840538350253,150
6.794097295062015,6.827193510105371,6.3168120623513975,6.29132907251057,151
6.580231302960596,6.875248621155994,6.380669327352488,6.095394644060905,152
7.480584936351627,7.687477377006523,6.828482876969482,6.880569753019021,153
7.238846831103732,7.536796936884935,6.726175232485989,6.541099021380057,154
7.080721770012939,7.202412087626953,6.828265038477383,6.803726607354255,155
7.548238601916553,7.39701276481603,6.883867489665643,6.803255033947437,156
6.390389449433732,6.3023119949371855,6.1181736754872125,6.169012463516405,157
6.472811753383067,6.172054654582363,6.01738159763101,6.211518800658111,158
6.844936598172674,7.143536046249897,6.603325645534331,6.51498511936499,159
6.723761013454942,6.694675984211691,6.244310383409873,6.650341127384348,160
6.989352162201169,7.060891120363673,6.505248753075204,6.525342020208252,161
6.644154725825474,6.993935729899267,6.125439267598886,6.461632518481795,162
6.860093269317734,6.9260573812166015,6.330902525579567,6.43127122493989,163
7.0360099055692045,7.471450106619451,6.564513636444742,6.812188470543555,164
6.879593560239214,6.978801991414897,6.444776675365193,6.019180489985657,165
7.3847410181724165,7.21002480174764,6.634651043929751,6.260301655098009,166
6.583541563462445,6.1145815533599235,5.611154109885022,5.634581731846156,167
7.8320244440713,7.942626531179392,7.349920182005722,7.009998794851603,168
5.601842215143747,4.662534173164257,5.082981685298849,5.075140055128007,169
6.641911196126457,7.047625821277319,6.53356022684599,6.512348972809834,170
4.842475176726382,4.922801206901422,4.396669129469607,4.3707237144298725,171
7.364911987028533,7.773524326878098,6.585061207978531,6.497124514003984,172
7.444142219743226,7.241388692355684,6.706117502202487,6.489796293505449,173
7.779838873306131,7.841153181133711,6.896999445382317,6.874907089613548,174
6.530447679388318,5.8946177722998305,5.677757363426226,5.754636214943751,175
7.10407438118609,7.463699535097984,6.604764852961952,6.800053518608401,176
5.015236398630668,4.503249958863517,4.027818087400984,4.037742715424869,177
4.513201754976846,3.552110569954957,4.025738304407016,3.5410073907033586,178
6.551337570877454,6.942741943671876,6.433563552291541,6.795796384547327,179
5.767869912848415,5.5386906749615274,5.251162355856165,5.24578994827531,180
6.673742094937667,7.188800255625764,6.667198512329043,6.633109568467382,181
7.453237949454058,7.943023673987684,7.2112818642301235,6.994036581939487,182
4.773479885965807,4.284039528067397,4.2841329499486385,4.276335659325745,183
5.82211448344276,5.2253961832239035,5.39399830412061,5.403241630478946,184
7.081015848640395,7.4946672492806545,6.996254731352893,6.942141181410278,185
7.0389742016879815,7.268981899877447,6.780685040461573,6.770832095447678,186
6.592970518661919,6.985660880237165,6.151095105155396,6.094879234686549,187
6.566702922613533,6.935771680127631,6.096119473981914,6.102208972741879,188
4.059071944630673,4.081181250635771,4.047520791237677,4.076113743292531,189
3.1786688534894623,2.1971528409409204,2.174399334062824,3.107461785236335,190
6.478488295287141,6.690518741224712,6.2279398881484465,6.002583146279674,191
6.5371300663230185,6.534174774530703,6.273133756797088,6.255985866744445,192
6.256121442604263,6.740849847787236,6.002346498195651,6.224382955252301,193
6.295136497078163,6.054811307350431,6.038219641785688,5.793181062164874,194
6.463215970589508,6.864804726589507,5.982145066838272,6.407328667624489,195
7.007377406731409,7.170460375681622,6.664705168518293,6.652483808932615,196
6.348969415165781,6.798580391152198,6.070002390419299,6.073387371351371,197
7.645641296481819,7.640287201955008,6.856813446198387,6.823660656191692,198
4.642009427334184,4.640388844411715,4.148586612716869,4.067311499756815,199
6.9232391743990345,6.879177760781337,6.800634946496595,6.389678784953893,200
7.421380385713352,7.815170898110315,6.923838189648431,7.353105637350465,201
7.967558702704321,7.603398865538375,7.149800260352033,6.789855351979054,202
7.000968647350404,7.361284941139625,6.675550609038954,6.5111377268330735,203
7.158204079095196,7.1322118131933365,6.883663776962927,6.858862422142766,204
6.577753496637284,6.301444095486005,5.809416803047818,6.044869585518586,205
7.814268607507395,7.4132793584006125,6.877428561788366,6.453884559055844,206
7.268034643219742,7.692466670925382,6.883457741706019,6.8751538352563735,207
6.285204289118662,6.983241632119816,5.836137132929822,6.4451069245284645,208
6.461973336017165,6.148049869080595,5.613386952393514,5.271211776537904,209
7.4267442935010815,7.748494338759343,6.90408722690202,6.73834040323846,210
6.338744729337963,6.50335296054867,6.152290309270433,5.899353908821356,211
7.097002134580961,7.472273683612359,6.622275182648905,6.580092892042721,212
6.944953209837625,7.328049667291534,6.848997724348253,6.870497779989303,213
6.888526924174548,6.597213390143499,6.718567043545058,6.382129333671884,214
6.947132636427997,6.948209600277828,6.454525079881127,5.974759570053773,215
6.603326933403605,6.879115306422029,6.729491764446475,6.375577313974182,216
5.905050097583278,5.311349759445886,5.410537364463186,5.379255812930815,217
6.995324286031865,7.058583189580788,6.529838231485277,6.517217657962133,218
6.842966649346132,7.021291354586033,6.526604714625571,6.506320197816255,219
7.1555803399944375,7.461975196737302,6.648609933645662,6.301743206386292,220
7.192173948308439,7.4751045148908615,6.757858225561028,6.914078715699198,221
7.422265591243677,7.486092437698185,6.724723619668923,6.689612952742262,222
6.111716857199407,5.671610488604173,5.24891824458985,5.594931232757202,223
6.1222379737067705,5.754573284925851,5.665078469799532,5.670588599807032,224
6.086045091906605,6.454089113711022,5.463228376379711,5.13937270329537,225
6.992776393842861,7.859132877972444,6.94319149998214,7.791005812655756,226
6.40859246809951,6.817169601412744,6.414261750158223,6.444043242385614,227
6.642924816666364,7.0013261389290875,6.523800121981475,6.539766438398923,228
6.7875942483239955,7.050624590801537,6.262078876714002,6.276484235596735,229
6.494369967328375,6.243202103632419,5.739492828073542,5.743900232261634,230
7.029802146392027,7.0761069852329666,6.3571257294280175,6.312116471166002,231
6.777785829058438,6.336586356843473,6.24846404492098,6.464756762251076,232
6.79953171420451,6.395797897327241,5.870308187788058,6.055819455724916,233
7.068283850538279,7.686891421652976,6.954115276433849,6.74692259933084,234
6.0234670473741865,5.565215697372622,5.069745631079256,5.517511238047757,235
3.238302759214415,3.2407209599170326,3.203624149285594,3.2197623271228135,236
5.456438256958723,4.890982269673698,5.185682385656433,4.819062055965494,237
6.844113757695139,6.859049153456231,5.954182185798051,5.9063742535742625,238
6.1673190383547905,6.604185377723181,6.0933743288803,6.02242320167351,239
6.94648082482917,7.245503969564186,6.470786933689701,6.452195674903134,240
5.671673662080583,5.2414248895490845,5.560668920325229,5.155617758712219,241
6.656651381686512,6.687948588752927,6.190727598607081,6.47257234811803,242
6.762734271756655,6.8929480677044825,6.313101051735196,6.290938309672705,243
7.3113435536459,7.3288615591314565,6.82099823318758,6.829066837929909,244
5.924553878032236,6.261127125920991,6.17662954860274,6.1907427287436505,245
7.30323362863697,7.254478192451036,6.7897982178062675,6.9696700975056265,246
6.98956311202695,7.029047717819349,6.945896887286659,6.9412953042188255,247
7.152444283706941,7.5562023353618,6.6898209401238145,6.728308993351155,248
7.060872857484951,7.467622221781565,6.934226991425627,6.9172304223391485,249
6.079624924005181,5.323066399120993,5.62033316165695,5.9678072240355515,250
6.5085482044688145,6.64465291785123,6.102293201315495,6.045372170774769,251
6.94874765516437,7.884454551886694,5.992582021443725,5.0460547799048605,252
7.380230060084778,6.979146479944428,6.88374087631064,6.441657164768402,253
7.658112644785934,7.693965418123375,6.845082361154453,6.790594859990719,254
6.537014893170212,6.902056057876445,6.4313370158682055,6.400078175419853,255
7.3018745963456615,7.175070775292418,6.680784759530049,6.5533960550797365,256
6.954690196218837,7.418248685601399,6.4725014927370585,6.461705824538278,257
6.616075725004589,5.850275751004029,6.109423171303043,5.694293737548453,258
6.503524090010514,6.944117673520671,6.4391313597548105,5.778332095192443,259
6.616234703847797,7.066579614826876,6.50647932127035,6.167008159580756,260
6.504820172919622,6.471613910088876,6.22713570814313,6.233464684886592,261
7.421654807396382,7.8996300031201585,6.954719004054555,7.158233961252914,262
5.520635422561629,6.012794837116621,5.2572710554981,5.008724136390132,263
6.989384305971928,6.996851266461034,6.611682422454747,6.522074280685812,264
6.116286171109649,6.211099908082306,5.6112953527718625,5.852650165076041,265
6.934278011789502,7.312190463945164,6.498098752969385,6.503211975265804,266
6.844373962685218,6.644067793725425,6.1557856674759055,6.140211200097254,267
7.823599166068903,7.093082774564316,6.972311057353283,6.939932096863413,268
7.0396706596389755,7.150530942811543,6.571879241897162,6.572826331402833,269
6.5467957607604275,6.910868008784918,6.1092681404155975,6.4426868327517415,270
7.271665363403203,6.93935302717647,6.400318081431408,6.437569944524362,271
6.486370326234949,6.491375491149849,5.981667465603618,6.010776120303769,272
6.135629523283284,5.794843544037276,6.04915196653246,6.060965753930456,273
6.12017370907811,5.96683161019428,5.6390896368743135,5.434261211691088,274
5.2551834635829096,5.922649712751055,4.9275520257746175,4.871343745747431,275
6.731084533819617,7.003966093736702,6.502644058504453,6.482195744140297,276
7.018808935911668,7.733168351796781,6.724888370160766,6.531450960750187,277
7.1899606309399555,7.770790495970278,6.905630563670432,6.863506077908519,278
7.449662921737011,7.888763419008996,6.9238654263985735,6.927538084608912,279
7.225742687660226,7.454187207123486,6.94878196861701,6.722544534743417,280
3.5704901966452174,2.596480787925821,3.0632492743708437,3.0566394631853577,281
6.645570999656532,6.97604503960679,6.434842952366585,6.274228678554807,282
7.682785882693352,7.754066830989416,6.873189033477946,6.880963168459585,283
6.644818243575333,7.073371039702637,6.980188804491344,6.534744523234698,284
7.048733164242011,7.636636874162176,6.630631732420024,6.860568770543011,285
6.889978698220332,6.94686847427857,6.44371139463873,6.068059779848408,286
7.622385406853636,7.7608605544900415,7.218887875202615,7.166938312787753,287
6.57743634394561,6.986780441360508,6.786855493732942,6.770607070830722,288
6.6880008382476355,7.0153567180490315,6.491978362283082,6.464219885672924,289
6.409490493901698,6.801663853022538,5.916202357647683,6.204694987990927,290
6.935196342799189,6.946509543879606,6.841230099060549,6.421408057962552,291
6.873914963734336,7.065081056908912,6.603571665900973,6.384206789400952,292
7.3605157882809715,6.937674667791448,6.491388955125829,6.033078578347581,293
7.221523968597358,7.473247692677969,6.96852533202451,6.9709043021548664,294
6.483305297340654,6.550635205259535,6.213253547390763,6.050517177308994,295
6.183494619297322,5.9494124843111305,6.097754329585839,6.096610631158049,296
6.952628359683325,7.427840680818452,6.515044180057628,6.1874971367203395,297
6.731086553737219,7.06624611783409,6.26283921048285,5.8969727595548935,298
5.96951040373,5.073837840739835,5.078537469053046,5.042064358153359,299
6.960424898109405,6.983496427951282,6.472962422803645,6.462356956205451,300
6.535311295614337,6.538731349857249,6.075602555194007,6.421636702509257,301
7.147719152044334,6.912722898211688,6.618538479245056,6.861711351484231,302
3.757779173091437,2.9222540599786275,3.6705783272263157,2.844552287772219,303
7.803288264809827,7.801824751722476,6.89250752541016,6.963483842096007,304
6.886911104525689,7.751775969224495,6.865860864109715,7.262550195353185,305
6.911528916763274,6.963292842761609,6.771199142181437,6.450566411374806,306
6.831830670497608,6.887722883496884,6.375132782515461,6.012742261733322,307
6.443911912944972,6.166291726585074,6.033549455931756,5.6476348286925395,308
6.688825888822315,6.450401599842008,6.016368485084341,6.1464677738712865,309
6.551637882652061,6.290896871027063,5.865315043666851,6.041528319977712,310
6.764102547000846,6.698836611174864,6.636033105372982,6.252298680693031,311
6.977059529622546,7.316844936752606,6.836988279119181,6.443372619483931,312
6.458848301515848,6.746444633286117,6.252637267557404,5.947235003989787,313
5.976982201186617,4.3229307902409335,5.040957921295075,4.185246713243121,314
3.1456846770080205,2.189443627864355,2.1782822984187575,2.178402973036563,315
7.254186412502715,7.389530071839317,6.80085393687501,6.776491416981285,316
7.792174348675319,7.4958946246550395,6.958832630985552,6.573820963886616,317
7.034023625804893,7.4978567646535765,6.915941117069734,6.558561561640703,318
5.820393141363035,6.013215496617098,5.802435896111652,5.598426618102418,319
7.164859725275611,6.727241274168144,6.494632000710294,6.203817044047519,320
6.561038702151066,6.561610566336209,6.0599306039521865,6.079319111325454,321
6.138263018777817,5.858996747208047,5.695245855720702,5.7062407061113625,322
7.295671615946685,7.291526537196523,6.817903481629502,6.815191443319305,323
5.53059431562127,5.383618190076761,5.040540551908764,4.879426994625508,324
6.34117370666177,6.6703038823350145,6.232781384479777,6.00029130162547,325
7.16207454465883,7.649461783437128,6.671429179890718,6.665842733386156,326
1.5257624471688835,0.9327405309066847,1.2748555131272088,0.9170377235564295,327
6.674850267309703,7.049271491033082,6.523145741053547,6.146216925731667,328
6.332166683584852,6.655237455302175,6.609375543145208,6.1390590119233375,329
5.733360982624205,5.307521578515303,5.445615280652372,5.385680395183042,330
6.630342671546953,6.934973159874908,6.742826388210479,6.4050083271112745,331
7.088803364442873,7.342838938025245,6.649195431997966,6.621576578516628,332
7.560298677313657,7.645365273725665,6.868364425834912,6.856681384402808,333
6.5545743668784855,6.857768757352961,6.046905440757163,6.05007038937922,334
3.610565739927626,2.6217691812333808,3.0788363605516698,2.118833866588246,335
6.684840003959594,6.643005084621842,5.835815100230571,6.1884227706562935,336
7.560362696102675,7.315079667409217,6.79112745040751,6.796555844451652,337
6.245189858372207,6.629602181757464,5.766415523440453,6.149243168759772,338
7.023617860001968,7.160807220311673,6.923695978775062,6.934447531762855,339
7.519163058492248,7.090136919137291,6.286149978010664,5.894559483482164,340
7.154088655416619,7.31876475219941,6.736914876955368,6.735412765066592,341
6.85150831496728,7.234323394150846,6.7796531265546225,6.766035602926519,342
6.745457298075538,6.7375689949366055,6.25392143594022,6.210726236972134,343
7.391481989708079,7.554552989045875,7.214725658260921,6.685456124440352,344
6.894743463635725,7.000305030589237,6.7704770858821215,6.459298665812492,345
7.262117825888825,7.575155628557155,6.807370435269648,6.747195833409015,346
6.991841059337364,7.087014425661881,6.57072045733883,6.570107486110558,347
6.947497894990939,7.587026872540659,6.45902393562895,6.416941299917217,348
6.5407903310374484,6.117599564890097,6.022200373061033,5.64051481993082,349
6.515748214614963,6.88382044039831,6.0667635644207225,6.05325801656797,350
6.934994039974024,7.726925895786672,6.775367395902588,6.538802383887014,351
6.633181980819954,6.848281076560789,6.491773554921587,6.679724569414086,352
7.664996749405785,7.485254598623191,7.035485519676054,6.990971126099142,353
6.753611578461822,6.901356130681884,6.440636243648896,6.387188405638568,354
4.183778352504716,3.821023515544976,4.0796487576143745,3.6577362856599613,355
7.240041040280136,7.085561867532506,6.788669901787424,6.3288437381625435,356
7.279617393547232,7.517386795779148,7.03289131959278,7.03109600480413,357
6.94959528826184,6.743386409318004,5.9956755418069845,5.990112767734825,358
7.422053670816253,7.939854325147859,6.982363522448629,6.947697013796084,359
7.378668761546253,7.891825660088429,7.096024105432966,7.049120903113593,360
6.874973115624621,6.872339859034371,6.405035190741675,6.382857024907908,361
6.493676207699185,5.797375893479617,6.019763129516438,5.664827806311883,362
3.0228747220677867,3.0155683242289095,3.026351113622918,2.0082832553413326,363
6.457759961384216,6.780648573775192,6.356615437169114,6.322247862223395,364
6.932772881163193,7.0194724655489535,6.818899573264236,6.723880722525173,365
6.501343704937828,6.942178848629558,6.416712565949276,6.012767853538417,366
7.000339565264474,7.881063197455896,6.928613107473696,7.381115608495955,367
7.822096746673084,7.845165519245336,7.317776490514533,6.948518241522675,368
6.722092242953613,7.105604057086179,6.553786763730826,6.227869709483222,369
7.71484489505764,7.944920093511614,6.994393466547428,7.201038420117716,370
7.298696834747068,7.298637482063059,6.821259551086114,6.817284392123604,371
6.772227413921938,6.553718718273925,6.054074123758362,5.821467216589258,372
6.783839881152911,6.330905029856362,6.0076615480232505,5.841949202331468,373
6.991311653847784,6.809597764610406,6.734092025761826,6.530028135109129,374
6.540982158642449,7.031679774456814,6.085669390091934,6.4487750071043175,375
6.900562614745745,6.9539378582188345,6.4497043639419145,6.412093188364293,376
7.019108903570454,7.429052180297243,6.911509178417776,6.85782016958131,377
6.889071950753415,6.881533384031841,6.462965700844639,6.404906906276469,378
7.660175887174157,7.669320540412604,7.010910830646114,7.147854863934003,379
7.30952306033265,7.744132219751332,6.817572807447734,6.821222531516999,380
4.222235859979331,3.2698132102214506,4.1377803679211045,4.151897873795603,381
6.548054334068332,6.164608764414369,6.060211603398609,6.028959296200529,382
6.49565743174009,6.333359421037912,5.97216252797481,5.8682903983392976,383
6.405096203456409,6.292858572365186,6.061626766187807,6.178535128511584,384
5.625896389742655,5.165311360946792,5.136210686793447,5.097509236166447,385
6.93390319243959,6.979003413457417,6.824991950268879,6.477774402518461,386
6.511481661075523,6.889678276944358,6.336351762319166,5.83065768698006,387
7.002748002302945,7.8080188849551675,6.893430948523001,6.849293076537602,388
7.864125697956553,7.857584044196086,7.311924628689521,6.945715381633665,389
7.7704922513069565,7.777176929359215,6.930100641858347,6.880787639164843,390
6.876120649441478,7.317035639726673,6.447965533970919,6.052353319124204,391
7.503564143222481,7.488851447146822,6.75971774742862,6.7475035787345625,392
6.387119545812735,5.95590699558576,5.432250683931235,4.992710742283824,393
6.4674782211672355,5.997976384677466,5.959144857124095,5.961059296700453,394
7.4360077668314855,7.694370692999811,7.2394132496172,7.0375637696136675,395
5.922529800251549,4.985070293331502,5.880085450879023,5.008256864696509,396
6.056496755993021,6.283101933003115,6.021359146242199,6.040748202925206,397
6.996434054146791,7.488563010655106,6.990504345670417,6.972780145197199,398
6.388885132742426,6.363870140449144,5.909080067816569,5.88189836464061,399
6.912853977282206,7.225026555782343,6.753877588311359,6.713804632910049,400
6.502693164680171,5.505782930665941,5.992418623012806,5.5061415291726234,401
5.544197197905658,5.054710282679469,5.036481825980035,5.026432351739608,402
6.962246943511783,7.417643211267803,6.400713704792046,6.371483855087611,403
